ticker,cik,filing_date,form,accession_number,primary_document,filing_url,ai_keyword_hits,word_count,ai_intensity_per_1000_words
AMZN,0001018724,2023-08-04,10-Q,0001018724-23-000012,amzn-20230630.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000012/amzn-20230630.htm,4,22095,0.18103643358225843
AMZN,0001018724,2023-09-13,8-K,0001018724-23-000014,amzn-20230913.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000014/amzn-20230913.htm,0,354,0.0
AMZN,0001018724,2023-10-26,8-K,0001018724-23-000016,amzn-20231026.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000016/amzn-20231026.htm,0,228,0.0
AMZN,0001018724,2023-10-27,10-Q,0001018724-23-000018,amzn-20230930.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000018/amzn-20230930.htm,4,22463,0.17807060499488045
AMZN,0001018724,2023-11-01,8-K,0001104659-23-113444,tm2329405d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000110465923113444/tm2329405d1_8k.htm,0,725,0.0
AMZN,0001018724,2024-02-01,8-K,0001018724-24-000006,amzn-20240201.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000006/amzn-20240201.htm,0,236,0.0
AMZN,0001018724,2024-02-02,10-K,0001018724-24-000008,amzn-20231231.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/amzn-20231231.htm,15,36410,0.4119747322164241
AMZN,0001018724,2024-04-11,8-K,0001104659-24-045915,tm246113d2_8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000110465924045915/tm246113d2_8k.htm,0,261,0.0
AMZN,0001018724,2024-04-30,8-K,0001018724-24-000081,amzn-20240430.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000081/amzn-20240430.htm,0,228,0.0
AMZN,0001018724,2024-05-01,10-Q,0001018724-24-000083,amzn-20240331.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000083/amzn-20240331.htm,10,21592,0.4631344942571323
